Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Comments
4,0.167284151,0,-6.841,0.0612,0.061162984,0,0.005639752,0.385,136.899,,24587029,170778,15116866,
4,0.032461759,6,-12.353,0.0307,,,,0.655,91.015,351720,6825317,,17523154,2402
7,0.651714363,5,-7.697,0.0361,0.002406104,4.98E-06,0.003581577,0.757,129.987,325363,1313,4,5822232,
5,0.063521199,1,-16.303,0.0391,0.077854483,0.00247,0.055306341,0.579,87.972,358627,,58969,15233324,2210
0,0.024389,7,-9.136,0.0385,0.168196608,3.84E-06,0.157464,0.296,179.779,,,622372,14430810,22218
1,0.061629875,6,,0.093,0.031855013,0,0.000838562,0.464,,407000,12613041,200764,6964627,6306
6,0.172808693,5,-11.187,,6.13E-06,0,0.004913,0.799,122.009,332429,,35553,,859
4,,6,-7.568,0.11,0.390617891,0.0483,0.001520875,0.752,139.083,270048,5524865,220721,5360641,4552
4,0.093576664,5,-9.422,0.0755,0.122763473,3.83E-05,0.000398688,0.705,133.825,318493,65583482,580353,,18422
5,0.291434247,5,,0.0619,,2.96E-06,0.001030301,0.287,92.997,366507,38918310,276070,,
8,0.408518488,0,-6.366,0.0396,0.000193101,0.000482,0.047045881,0.717,111.981,354240,,1502,14981017,53
7,0.052734375,,-9.36,0.0541,0.001685159,0,0.000642736,0.581,90.952,332266,3915445,,6563742,557
5,0.325660672,0,-9.019,0.0413,7.52E-05,0.000918,0.080062991,,102.95,202136,13189962,166187,25023782,3650
8,0.248858189,10,-9.753,,0.047437928,2.50E-06,0.000833238,0.837,101.058,283373,743192,14402,13111305,
8,0.042875,0,-15.182,0.044,0.616295051,0.00684,0.001906624,0.793,115.891,300960,90073167,238152,9334800,24529
5,0.109215352,0,-9.376,0.0274,0.184220009,0.000371,0.001643032,0.317,,329840,,3806,9017959,
5,0.116214272,6,-8.983,0.0325,0.629422793,0.000194,0.002863288,0.561,126.008,328542,,65622,5652198,1851
4,0.093576664,5,-9.422,0.0755,0.122763473,3.83E-05,0.000398688,0.705,133.825,318493,,580353,28067975,18422
6,0.079507,9,-10.31,0.0407,0.216,2.49E-06,0.002299968,0.241,115.01,,69609778,310927,32029580,12844
7,0.047045881,5,-9.74,0.0298,0.180362125,,,0.446,,316680,30824525,,24857203,
1,0.164566592,,-8.614,0.331,0.013312053,0,0.000494914,0.676,,341387,,274863,22906572,7968
8,0.073560059,10,-8.756,0.0647,0.029503629,5.62E-05,0.022188041,0.578,121.982,304400,1300993,14101,10990515,
8,0.082881856,4,-10.972,0.0321,0.303464448,0.00678,0.007645373,,,322507,48003889,305902,20530526,9754
3,0.080062991,2,-10.364,0.0353,0.341532099,4.65E-05,0.002406104,0.446,,366507,,284154,12574935,
6,0.121287375,,-7.226,0.0361,0.035287552,0,0.001124864,,,372600,1416724,10635,14627318,158
9,0.458314011,10,-7.002,0.0919,0.0002823,0,0.002248091,0.59,104.501,293867,32980039,222292,14696286,5517
4,0.167284151,0,-6.841,0.0612,0.061162984,0,0.005639752,0.385,136.899,315213,,170778,15116866,4990
2,0.647214625,10,-5.708,0.0286,,1.10E-05,,0.543,99.009,,,1610152,704218472,38293
3,0.151419437,10,-6.817,0.0252,0.000119095,0,,0.233,143.994,238733,758398411,,510259109,99583
2,0.452984832,7,-5.611,0.0284,5.71E-08,0,,0.374,148.095,260333,155704474,821590,,20405
2,0.817400375,0,-4.798,0.0619,2.35E-09,8.37E-06,0.001191016,0.309,,241960,83165141,321219,106576967,12056
2,0.345948408,7,-6.043,0.0238,1.47E-07,4.97E-06,0.002146689,0.306,95.982,265907,,126050,54536838,3717
2,0.681472,6,-6.424,0.0693,1.26E-06,,0.011543176,0.389,147.913,,41691862,200740,39372488,
2,0.310288733,0,-6.211,,,0,0.000622836,0.237,131.922,232067,27463333,121758,31116484,4726
1,0.642735647,1,-4.914,0.0385,5.93E-06,0,0.001367631,0.491,91.972,243053,40515497,177669,48999602,6006
1,0.890277128,10,-4.263,0.0508,1.47E-11,0.415,0.003869893,0.568,169.943,161947,248088,1589,,55
0,0.663054848,2,-7.837,0.068,7.25E-08,0.00975,0.000991027,0.607,166.3,193653,146568336,979766,394300734,41332
2,0.578009537,0,-4.632,0.0475,4.60E-07,7.90E-05,0.000328509,0.565,,,81397984,378604,212353760,13050
6,0.260917119,5,-6.233,0.0278,4.91E-06,5.09E-06,6.30E-05,0.957,,164867,,76233,30555313,2413
6,0.397065375,10,-6.646,0.0931,2.20E-05,0.0783,0.001404928,0.448,132.627,,18063690,86471,344808305,2526
0,0.101194696,2,,0.0418,0.004173281,6.68E-06,0.001191016,0.487,95.163,251267,44925771,254942,88309636,8663
1,0.234885113,,-3.125,0.049,0.148877,0.00553,0.001815848,0.873,98.326,128893,3986631,22736,,502
4,0.313046839,2,-7.445,0.0321,3.44E-06,0.000433,,0.707,122.016,177768,,103076,76843566,3876
2,0.350402625,6,,,1.77E-09,4.12E-06,0.092959677,0.567,108.965,,,534928,203458451,8990
4,0.306182024,,-6.506,0.0355,5.40E-08,0.000302,0.002146689,0.743,127.541,246307,,100026,125673617,2808
2,0.452984832,4,-8.698,0.0551,,2.01E-05,0.053582633,0.698,116.026,,6530418,27353,35985746,1180
4,0.580093704,10,-10.068,0.0557,4.73E-10,,0.000228099,0.937,143.973,,249594269,1550997,275110964,80259
0,,0,,0.0379,5.93E-08,0.65,0.013651919,0.101,186.044,293293,,2421404,293090224,94358
1,0.952763904,1,-3.783,0.0939,2.35E-12,0.000224,,0.0368,,175760,40252033,236069,,
5,0.857375,8,-4.4,0.109,1.12E-09,,0.023887872,0.511,,200067,1374166,16011,135177436,642
0,0.873722816,10,,0.185,,0.0161,0.150568768,0.271,134.083,181507,29836483,200242,32575568,9048
2,0.753571,10,-6.531,0.038,6.77E-16,,0.065939264,0.358,101.174,189760,9081628,52668,39786524,2561
3,0.302111711,4,,0.0379,6.65E-16,0.000491,0.496793088,0.376,134.962,,78279595,457128,57216833,25912
1,0.557441767,4,-5.219,0.0638,,3.45E-05,8.93E-05,,150.072,215427,,325684,36091975,
5,0.325660672,10,,0.0346,1.22E-08,1.07E-05,0.130323843,,107.989,,6249163,56833,53475362,1536
4,0.786330467,,,0.0338,0.004096,4.73E-06,0.025672375,0.961,115.996,,310354300,1547211,,32884
2,,2,,0.0323,0.308915776,0.0789,0.000649462,0.622,124.348,196467,,130373,171189105,2377
8,,,-5.931,,,0.00201,,0.68,97.911,,,2230928,213049650,50459
7,0.054439939,7,-13.208,0.0539,0.027270901,0.345,0.001124864,0.948,,256933,14478816,156602,129426946,5146
6,0.491169069,10,-5.173,0.0285,0.002197,,,0.962,119.959,274773,,,,22503
3,,2,-3.236,0.0478,0.000363994,0.000153,0.000213847,0.674,119.818,254467,53703208,,65691488,10449
1,0.045882712,9,-12.908,0.0343,0.569722789,0.424,0.000565609,0.267,92.292,284800,29700954,121515,78507272,4260
6,0.147197952,5,-13.382,0.0358,0.010648,0.35,0.002744,0.73,117.472,238267,19162937,128257,56760004,
4,0.529475129,,-5.433,0.0326,1.26E-06,0,0.009663597,0.629,127.995,222172,80972913,330188,55397419,9920
1,0.098611128,2,-14.093,0.0406,0.283593393,0.527,0.001906624,0.557,124.033,319773,9194764,,40146516,
0,0.038614472,10,,,0.277167808,,0.015252992,0.478,177.765,303373,56498415,758210,766947143,30038
5,0.651714363,2,-6.469,0.0331,0.002985984,0.000733,0.000605496,0.805,115.692,243373,20203246,170916,230084158,5920
3,0.275894451,0,-7.097,0.0323,0.198155287,0,0.001771561,0.368,122.818,212307,17600761,119174,175547398,5219
7,0.154854153,7,-9.785,0.0295,0.062099136,0.000789,0.042508549,0.954,121.493,270067,113473579,692797,116531272,18216
4,0.228099131,0,-9.208,0.0298,0.135005697,0,0.000804357,0.916,121.836,229867,70570,1224,,96
3,0.373248,1,-9.777,0.0409,0.000322829,0.000232,0.001225043,0.458,140.966,229093,271419,4060,74205062,318
6,0.237176659,9,-7.446,0.0334,0.095443993,0.000149,0.010793861,0.74,119.624,,,8726,60610032,551
1,0.049430863,9,-8.164,0.0298,0.458314011,2.27E-05,0.000607645,0.205,70.856,280360,1019883,8323,66782900,537
6,,9,-8.611,0.0282,0.097972181,,0.138991832,0.896,119.855,259827,554394,,89060133,551
1,0.500566184,7,-11.792,0.0633,0.004019679,1.69E-06,0.081746504,0.748,145.056,186600,10820519,63188,,
1,0.521660125,,-6.237,0.0624,1.66E-08,5.69E-05,,0.564,113.253,,51665,1019,583331585,74
2,0.152273304,6,,0.0768,0.005929741,0.00278,0.000163667,0.426,70.776,145747,66178,778,210571134,19
2,0.741217625,2,-5.27,,6.72E-07,0.578,,,108.9,170813,,248965,285082058,10082
0,0.452984832,9,-5.695,,2.19E-07,0.38,1.45E-05,0.532,169.492,210160,34159799,274255,245334601,7831
2,0.121287375,5,-10.508,0.0501,0.042144192,0.0286,0.008,0.339,80.086,,2254359,26412,92470376,
1,0.363994344,10,-9.159,0.313,0.128024064,0.0171,0.320013504,,94.372,168920,131571,12703,,54
2,0.893056347,,-5.586,0.129,0.015252992,2.39E-06,,0.533,113.133,,180048,,59822511,42
2,,,-5.987,0.0411,0.000423565,0.237,0.051478848,0.566,98.096,198773,54510752,379810,81469496,15431
1,,9,-5.167,0.115,8.74E-09,0.0283,0.045118016,,153.45,163800,205310,2791,37047825,166
3,0.601211584,9,,0.0505,6.75E-12,0,0.000223649,0.766,116.046,207093,211097595,1043697,385959962,38601
1,0.763551944,9,-5.215,0.142,,0,0.000274625,0.626,196.505,178267,132112209,,333068309,35950
1,0.857375,7,-4.918,0.26,1.16E-09,3.63E-05,0.020123648,,191.936,158733,86417565,474439,290968266,24041
1,,,-5.262,0.0321,3.17E-07,0.00337,,0.602,99.93,182040,67878657,440651,,17244
0,0.817400375,8,-5.529,0.0817,2.92E-12,0.0141,0.043243551,0.658,,198493,56289356,259856,157469842,
0,0.616295051,4,-4.039,0.0421,2.05E-06,0,,0.11,175.426,291360,69801752,401124,96271819,16295
0,0.726572699,,-4.105,0.0491,,0,0.030664297,0.54,175.926,,12212988,,41954575,5045
1,0.776151559,7,-4.462,0.0735,1.09E-08,0.00503,0.000709732,0.773,184.324,149307,18975829,76628,55746097,2862
1,0.967361669,6,-3.234,0.0574,,,0.663054848,,97.968,,,,37417022,361
0,0.964430272,9,-2.979,0.127,3.55E-10,0,0.001030301,0.765,191.933,,21976121,,42966994,
5,0.135796744,8,-10.05,0.0593,0.000281011,0,0.063044792,0.386,79.975,,,,725102,323685
9,0.199176704,,-13.308,0.112,5.71E-05,3.19E-06,0.000244141,0.762,104.705,334440,1109321,,24087037,1341
7,0.200201625,3,-7.307,0.161,1.06E-06,0.000468,,0.455,91.179,311040,13664329,137076,20103214,10148
9,0.148035889,5,-5.634,0.189,0.001061208,0.00219,0.010077696,0.382,95.812,144440,130489,1594,857338,33
9,0.416832723,,-7.218,0.157,0.025934336,0.00286,0.033386248,0.61,115.181,213920,4951029,,11829286,2635
9,,7,-11.729,0.272,,0,0.042875,,99.888,177733,74388,1976,,213
5,,0,-6.115,0.054,,0,0.004096,0.377,80.991,237520,11302,246,,8
2,0.156590819,7,-14.628,0.891,0.101194696,0,0.054439939,0.375,173.202,60307,1447154,4213,,56
8,0.322828856,8,-8.671,0.159,0.007301384,0,0.018191447,0.602,87.414,276467,663853,5221,1936003,
4,,4,-5.452,,5.22E-10,0.0928,0.000283593,0.51,,246733,7729299,,232533442,2215
0,0.955671625,10,-3.941,0.151,5.55E-09,0.107,,0.221,125.307,392600,,422691,112037367,
2,0.946966168,7,,0.108,,0.00055,0.000915499,0.361,97.745,319267,422115,1833,,53
0,,5,-4.86,0.0401,6.07E-11,4.03E-05,0.004096,0.255,202.777,262133,22732994,209597,,
0,0.921167317,4,-7.004,0.071,4.63E-11,0.154,0.002863288,0.628,187.385,152600,18103,160,20809167,
0,0.809557568,4,-4.252,0.163,6.29E-13,0.817,,0.376,138.042,244160,4356416,70584,48267009,3883
6,0.371694959,3,-8.643,0.0304,1.37E-14,0.679,0.030959144,0.959,127.982,227973,673739,9875,32853949,597
0,0.627222016,4,-6.547,0.188,3.25E-11,0.00708,0.016974593,0.652,69.955,327040,27167635,248511,38874688,12869
0,0.964430272,2,-3.74,0.144,2.02E-13,0.84,0.033698267,0.149,115.301,311200,2583710,44105,64258934,1767
1,0.884736,2,-3.916,0.074,1.00E-12,0.0576,0.006028568,0.417,174.952,269467,3908197,135287,7873560,13702
7,0.584277056,2,-6.465,,0.000519718,0,,0.82,113.375,188987,6928008,104150,812402699,4425
5,0.513922401,0,-7.34,0.0514,0.001860867,0,0.000561516,0.776,133.769,200480,51956983,364633,277262913,12904
8,,9,-6.727,0.0575,0.024642171,0,0.022906304,,129.885,222427,85783705,507057,,25494
7,0.376367048,2,-8.712,0.0428,0.000783777,0.000368,,0.966,122.769,194667,,,102870068,1828
2,0.729,2,-6.815,0.0545,,4.12E-05,0.002744,0.883,,163240,25611328,177295,93642837,5569
2,0.743677416,9,-6.534,0.0601,,7.99E-05,,,151.608,128267,,10855,18232960,
7,,7,-9.487,0.0856,1.21E-07,0.118,0.000857375,0.676,96.491,192440,185597,2732,45662264,
4,0.254840104,4,-11.24,0.0727,0.00018325,0.00615,0.001560896,0.84,147.515,226947,2184452,18729,43361433,699
3,,6,-7.83,0.0415,4.07E-05,0,0.003112136,0.741,104.304,128720,1177425,10057,17773912,340
8,,0,-8.208,0.0395,0.000210645,0,3.86E-05,0.831,116.083,333520,2689982,29837,,1226
8,0.049430863,2,-11.226,,0.320013504,1.62E-05,0.000531441,0.535,103.621,163756,104559525,664808,515616223,13550
6,0.024642171,5,-14.132,0.0338,0.042875,0,0.002097152,0.856,101.517,,11645459,54995,73192574,1154
5,0.166375,10,-8.672,0.0612,0.188132517,1.84E-06,0.001815848,,95.552,141000,8049555,50447,85292136,2474
1,0.022906304,,,0.0338,0.508169592,0,0.002863288,0.686,176.537,154533,,106316,89484558,1593
3,,9,-15.151,0.0565,0.006434856,2.26E-05,0.017173512,0.068,102.938,,24790354,199319,118607879,5850
7,0.033386248,0,-9.26,0.0399,0.167284151,0.000763,,0.629,102.889,,6466252,30798,93146591,590
2,0.014886936,,-12.806,0.0325,0.343,0.00227,0.000898632,0.152,148.468,181667,24101275,162645,57430232,
1,0.020796875,0,-13.609,,0.012487168,0,,0.31,138.063,,3497023,,55754683,1071
3,0.228099131,10,-9.088,0.0311,,,0.000138992,0.937,149.141,139493,9944662,40431,29563279,1295
2,0.051895117,6,-10.081,0.0331,0.329939371,0.000915,0.000571787,0.244,83.936,279227,99207938,735519,247351792,16245
5,0.038958219,,-11.917,0.0246,0.051478848,0.0141,,0.32,103.996,,86169084,421631,,14315
5,0.041781923,9,-17.707,0.0364,0.062099136,1.05E-05,0.000768575,0.647,102.013,267267,269709005,1252556,263611181,38264
6,0.250047,2,-7.003,0.0413,6.79E-07,,0.000195112,0.216,125,242880,12595038,,40723648,4219
1,0.023887872,5,-8.896,0.0391,,0.000968,0.00050246,0.158,110.251,213474,12031912,195601,41083851,6749
0,0.007762392,,,0.0354,,0.0698,0.000702595,0.289,,236307,116112191,,,13899
3,0.279726264,,,0.0321,2.92E-06,0,0.001481544,0.13,,285893,367533164,1804098,102322170,77689
3,0.384240583,2,,0.0281,8.63E-07,0.00754,0.000157464,,97.995,270533,15518237,56641,,2614
8,0.296740963,7,-7.852,0.283,0.005735339,0,0.000219256,0.934,79.996,191320,207599,2178,23274849,85
6,0.620650477,,-3.254,0.03,5.35E-07,0.000268,0.003652264,0.593,124.014,,,50981,15516282,1627
7,0.489303872,10,-4.832,0.0908,0.000347429,0,0.001520875,0.857,118.039,159536,,50981,146207284,1627
6,0.370146232,1,-5.243,0.0527,0.002985984,0,0.00015834,0.475,95.94,,3877674,,,
8,0.743677416,8,-2.097,0.0965,0.001953125,0,0.075686967,0.95,96.071,,3877674,50981,280789051,1627
0,0.512,10,-4.032,0.0376,2.12E-07,5.16E-05,0.002863288,0.328,,214492,3877674,50981,4096818,1627
6,0.387420489,8,,0.0477,4.02E-06,0.217,0.003048625,,,192000,3877674,50981,33148746,1627
3,0.970299,1,-3.877,0.128,8.74E-12,0.376,0.000506262,0.0738,138.074,161739,3877674,50981,44327865,
0,0.743677416,10,,0.0781,9.93E-05,5.07E-05,0.063044792,0.334,143.039,201330,3877674,50981,,1627
3,0.433798093,10,-5.892,0.0334,1.48E-09,,0.003375,0.176,138.982,,3877674,50981,19554087,1627
2,,6,-2.228,0.0398,6.77E-07,0.0112,0.002685619,,149.96,,3877674,50981,946557,1627
2,0.126506008,4,-8.406,0.025,0.085184,0.0709,0.007880599,0.288,80.511,232027,124935203,483628,206609879,17875
2,,2,-5.45,0.024,0.002744,0.00316,,0.284,,233747,104649971,405883,138405935,14619
1,0.104487111,10,,0.0322,4.17E-09,0.00159,0.002744,0.205,,273800,82721258,260352,128622193,11315
2,0.640503928,5,-7.573,0.0365,7.07E-13,0.00258,0.006331625,0.271,138.956,204920,19641740,,92059705,2958
2,0.578009537,7,-5.717,0.0322,5.18E-09,0.0397,,0.573,128.007,,16949142,,66799223,4282
5,0.069426531,9,-10.155,0.0273,0.513922401,0.0699,0.001404928,0.284,134.982,234760,,3861,,190
4,0.549353259,4,-6.219,0.0316,0.000533412,0.000636,0.180362125,0.389,117.004,217107,23448466,109372,40878674,5371
1,0.223648543,,-6.722,0.0261,,0.000219,0.009393931,0.221,144.921,149880,11455306,29340,19033072,1222
5,0.211708736,10,-12.475,0.028,0.000263375,0.294,0.040001688,,130.151,224093,18713809,75408,38844224,0
3,0.498677257,4,-7.1,0.028,3.05E-09,0.0053,0.003581577,,119.939,268773,5712,220,35720949,19
2,0.806954491,10,-3.302,,0.000401947,0,0.125,0.53,,268867,156718264,1357932,261177122,37702
2,0.851971392,8,,0.355,0.003442951,,0.045118016,0.792,186.151,286267,123161524,1253211,250231948,54671
9,0.192100033,10,-8.093,0.302,0.000179406,,0.008120601,0.74,90.991,214440,196072118,,160127172,58065
3,,7,-2.696,0.383,5.09E-09,,,0.372,179.815,282027,4219663,42231,,1530
5,0.586376253,,-5.947,0.315,0.001191016,0,,,167.289,253040,81234052,581695,44145850,23682
9,0.504358336,6,-4.73,0.0693,0.008242408,0,0.00058848,0.776,92.766,231040,196072118,1345975,97373842,58065
5,,7,-3.463,0.356,2.73E-05,8.56E-05,9.11E-05,0.399,188.309,232333,,210559,27777626,11113
1,0.191102976,,-8.061,0.397,7.46E-05,,0.812166237,,,305467,87240241,701408,40516656,47905
5,0.307546875,9,-5.637,0.196,1.48E-07,3.14E-06,0.030371328,0.686,185.903,,38189240,225046,27410550,10264
6,0.817400375,8,-4.323,0.224,0.005832,0,0.005735339,0.391,80.882,219802,69482261,2206304,153496615,
9,0.357911,4,-5.262,,0.060698457,0,0.002628072,0.777,116.03,222905,28236772,343002,70676571,11339
8,,10,-4.73,0.282,2.06E-05,0,0.000776152,0.836,186.12,197053,62859703,438843,65038713,5539
9,,10,-6.63,0.288,3.64E-07,0,0.001225043,0.492,95.999,225040,38922850,283957,111789398,3724
8,0.295408296,9,,0.0646,0.049027896,0,0.001191016,0.32,100.042,,11589952,132096,36032283,9870
6,,5,-4.205,0.46,0.023639903,0,0.064481201,,204.208,219573,14181816,80323,61599349,1800
6,0.102503232,2,-7.664,0.147,0.000982108,0,0.001953125,0.673,194.902,236373,,130982,65936286,2497
7,0.663054848,,-3.952,0.281,0.001331,0,0.000311666,0.25,94.968,179750,120825,7495,557385,712
1,0.155720872,8,-13.559,0.0571,0.028372625,,0.050653,0.886,196.605,176333,,980716,715909325,
6,0.442450728,0,-4.867,0.0342,0.076225024,1.27E-05,0.005929741,,146.673,144013,698062,3392,244082002,
3,0.360944128,3,-8.222,,0.018191447,1.02E-06,0.545338513,0.614,128.897,181267,3384785,22103,155540579,680
3,,8,-8.469,0.0642,0.139798359,0.00093,0.001331,0.952,188.115,174867,47184225,297997,336317051,14805
2,0.136590875,,-7.247,0.0253,0.208527857,1.24E-06,0.279726264,0.331,93.212,237760,,122282,118915016,3578
0,0.028934443,7,-13.16,0.0371,0.272097792,2.43E-05,0.022188041,,161.982,235640,694867,3567,,272
8,0.500566184,6,-7.722,0.0723,0.002352637,2.35E-05,0.327082769,,109.277,161813,2690201,,27498955,1732
5,0.238328,,-8.477,,0.094196375,0,0.000791453,0.943,119.664,159413,7089,48,19376196,4
7,0.413493625,0,,,0.047437928,0,0.003796416,0.921,113.729,179307,2058366,,,1582
2,0.264609288,8,,0.0379,0.186169411,,0.000683798,0.511,,,73509,,12988789,7
4,0.044738875,9,-14.051,0.0352,0.109215352,0,0.000200202,0.499,133.032,216773,,113317,,2099
4,0.019902511,,-10.083,0.0284,0.313046839,,,,110.89,,4291835,56346,164794358,2083
6,0.250047,6,-10.817,0.0389,0.015813251,0,0.010793861,0.926,110.051,139733,22556812,144558,180984654,4336
6,0.596947688,9,-6.171,0.0503,0.012326391,0,0.055742968,0.712,107.931,240120,46592929,245937,,15650
2,0.027818127,3,-13.547,0.0374,0.185193,0,0.000517782,0.629,,149627,1675777,13795,43017267,528
7,0.182284263,10,-9.516,0.0389,,0,0.100544625,0.914,116.643,,,21928,72821191,345
1,0.105823817,,-11.454,0.0601,0.161878625,,4.51E-05,0.561,77.583,,921928,,77276058,
1,,,-15.364,0.074,,0.000367,,0.293,146.426,239960,655670,13362,31691742,333
5,0.584277056,5,-5.594,0.188,,0.000232,0.013824,0.713,128.628,195307,,144558,21118796,4336
6,0.510082399,,-4.897,,0.010648,0.000602,0.042508549,0.725,120.372,238267,1148359245,5607874,807461121,169115
7,0.090518849,0,-9.206,0.0286,0.115501303,1.34E-06,0.000559476,0.294,130.388,241333,473942502,2118208,,68822
0,0.008869743,0,-13.155,,,3.07E-05,0.001560896,0.268,171.282,227600,,,,27260
3,0.274625,8,-5.934,0.0257,0.008120601,1.58E-06,0.000110592,,95.1,272840,18104504,145157,40646897,6021
6,,8,-10.637,,0.012649337,,,0.766,131.067,,26462997,167082,39411843,8646
3,0.707347971,9,,0.0345,6.81E-10,0.000163,0.001092727,0.814,,229267,23751845,111190,,6606
7,0.264609288,5,-4.137,,0.004330747,0,0.002744,0.762,97.055,178676,22280,565,224394,0
6,0.693154125,1,-5.193,0.0389,,,0.000425259,0.947,139.402,218333,395119,5513,28447124,
4,0.688465387,6,-4.013,0.0375,6.43E-06,6.14E-05,0.036264691,0.706,120.465,305560,19305047,88785,9193008,4739
6,0.607645423,,,0.0831,,0.000104,0.000252436,0.495,,264773,11758026,77042,6279508,3241
7,,7,-6.658,0.0267,0.009261,0.0135,,0.949,109.326,277653,250740290,784931,306003111,22620
1,0.365525875,4,-6.246,0.0281,0.096071912,1.56E-05,,0.455,86.09,212560,1902044,16474,139132047,119
3,0.469097433,9,,,0.120553784,0,,0.621,123.264,261627,10834502,26352,67205627,685
2,0.690807104,7,-4.941,0.0398,0.003241792,6.76E-06,0.003652264,0.781,128.074,,16501602,42244,,984
6,0.190109375,7,-8.675,0.049,0.000421875,0,0.002097152,,100.402,167560,58146682,218836,56593196,
5,0.620650477,4,-7.075,0.0286,0.011390625,0.00505,0.017779581,,108.698,217373,,,43160639,3732
5,0.647214625,7,-5.309,0.0273,,0,,0.898,119.992,173320,12685107,34388,12364133,1136
3,0.070444997,9,-9.489,0.0269,0.046268279,0.000102,0.001643032,0.401,,264840,,25313,45213507,816
