Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Comments,Album_type,Licensed,official_video,Album,Title,Channel,Composer,Artist
4,0.335839161,5.231603515,-11.165,0.0285,0.042875,3.52E-05,0.033745417,0.597,75.798,272160,7383344,64580,84802486,607,album,TRUE,TRUE,,And It Stoned Me (2013 Remaster),Van Morrison - Topic,Juicy J,
1,0.043243551,7,-8.296,0.0286,0.055742968,0.00108,0.00051585,0.235,140.804,249627,4731304,33336,129042647.7,1770,album,TRUE,TRUE,Poetic Champions Compose,Van Morrison - Someone Like You (Official Audio),VanMorrisonVEVO,Juicy J,deadmau5
8,0.024389,4,-17.117,0.139,2.17E-05,0,0.186169411,0.506,92.409,222830.746,351401822,2549466,518080621,42859,album,TRUE,TRUE,The Score (Expanded Edition),Fugees - Killing Me Softly With His Song (Official Video),TheFugeesVEVO,Juicy J,Halsey
2,0.128787625,2,-8.926,0.245,6.07E-05,0,0.00078633,0.495,99.935,320267,155585471,1046356,327451076,22035,album,TRUE,TRUE,,Lauryn Hill - Doo-Wop (That Thing) (Official Video),laurynhillvevo,Finneas O'Connell,Swedish House Mafia
4,0.075151448,10,-13.364,0.499,0.009129329,0,0.033745417,0.563,130.47,226987,212066884,1317003,270271722,30299,album,TRUE,TRUE,The Score (Expanded Edition),Fugees - Ready or Not (Official Video),TheFugeesVEVO,Ludwig Göransson,
4,0.237176659,3,-7.561370454,0.0976,0.001643032,0,0.113379904,0.668,80.02,326533,118440055,731399,164734842,28103.21208,album,TRUE,TRUE,,Lauryn Hill - Ex-Factor (Video),laurynhillvevo,Finneas O'Connell,The Chainsmokers
7,0.335839161,1,-7.9,0.09546161,1.64E-06,0,0.002628072,0.63,88.926,221467,45995920,353016,90239854,5942,album,TRUE,TRUE,The Miseducation of Lauryn Hill,,,Mike Dean,The Weeknd
6,0.128787625,1,-11.709,0.138,0.114840436,0,0.012812904,0.399,89.953,260067,70572748,473024,126371223,28103.21208,album,TRUE,TRUE,The Score (Expanded Edition),Fugees - Fu-Gee-La (Official HD Video),,Louis Bell,Major Lazer
2,0.047832147,10,-13.888,0.166,0.344472101,3.18E-06,0.002744,0.549,136.422,350533,25880121,648506.3618,69682284,4102,,FALSE,FALSE,The Miseducation of Lauryn Hill,Lauryn Hill - Nothing Even Matters feat. D'Angelo,,,deadmau5
1,0.335839161,7,-10.714,0.504,0.002048383,0.054933714,0.001404928,0.52584177,173.273,222830.746,4494,174,62682051,28103.21208,album,FALSE,FALSE,The Miseducation of Lauryn Hill,,Ryan Smith: Sacking Mental Illness Podcast,Terrace Martin,
9,0.420189749,2,-6.129,0.37,0.000994012,3.74E-06,0.000586376,0.65,94.899,333907,3207135,648506.3618,52139842,1223,album,FALSE,FALSE,The Miseducation of Lauryn Hill,Lauryn Hill - Lost Ones,,Terrace Martin,Angel Olsen
5,0.270840023,1,-9.465,0.0903,0.006859,0.00877,6.99E-05,0.931,120.9378193,280760,6835989,60342,129042647.7,1927,album,TRUE,TRUE,,Lauryn Hill - Tell Him (Audio),laurynhillvevo,Terrace Martin,Billie Eilish
9,0.491169069,7,-2.801,0.247,0.114840436,2.41E-05,3.34E-05,0.52584177,125.071,182413,135227988,1114973,85119241,20713,album,FALSE,TRUE,LEGENDADDY,,Daddy Yankee,Terrace Martin,
8,0.510082399,1,-4.1,0.156,0.114840436,0.128,0.033745417,0.0815,120.9378193,213733,1144903863,10125701,486837929,400601,single,,TRUE,Turn Down for What,"DJ Snake, Lil Jon - Turn Down for What",DJSnakeVEVO,Ludwig Göransson,Robyn
9,0.433798093,8,-7.561370454,0.23,2.71E-07,0,0.024389,0.626,82.038,274387,87910955.94,637212,151540966,15449,single,TRUE,TRUE,Snap Yo Fingers - Single,"Lil Jon - Snap Yo Fingers (feat. E-40, Sean Paul of Youngbloodz) (Official Music Video)",Radial by The Orchard,Terrace Martin,Avicii
8,0.382657176,2,-6.726,0.323,0.047437928,1.88E-06,0.001771561,0.57,150.061,235897,33429589,432912,93984506,5210,single,TRUE,TRUE,Alive (with Offset & 2 Chainz),"Lil Jon, Offset, 2 Chainz - Alive (Official Music Video) ft. Offset, 2 Chainz",LilJonVEVO,Louis Bell,Phoebe Bridgers
6,0.335839161,2,-7.561370454,0.032,2.86E-07,1.07E-05,0.001124864,0.667,120.021,159820,87910955.94,176658,129042647.7,8849,single,FALSE,TRUE,LET'S GET CRAZY! (Mambo Drop),Don Omar x Lil Jon - LET'S GET CRAZY! (Mambo Drop) [Official Music Video],Don Omar,Mike Dean,Robyn
8,0.335839161,10,-7.561370454,0.227,3.53E-07,0.00091,0.049836032,0.211,127.984,133125,2526998,22407,58705100,303,single,FALSE,FALSE,,W&W & Hardwell & Lil Jon - Live The Night (Official Audio),Scorpio Music,,Sufjan Stevens
9,0.335839161,10,-2.018,0.274,0.012649337,0,0.000128788,0.642,99.976,250747,34373643,648506.3618,49656144,6218,album,TRUE,TRUE,Crunk Rock (Deluxe),Lil Jon - Outta Your Mind (Official Music Video) ft. LMFAO,LilJonVEVO,Ludwig Göransson,
6,0.545338513,5.231603515,-7.561370454,0.188,0.114840436,0,0.033745417,0.52584177,120.9378193,283040,1118781,17687,79133174,28103.21208,compilation,TRUE,TRUE,"Reggaeton! (18 Latin Hits, The Very Best of Reggaeton, Dembow, Urban)","Gasolina (feat. Lil'Jon, Pitbull, Noriega - Dj Buddah Remix)",Daddy Yankee - Topic,Finneas O'Connell,
9,0.907039232,1,-3.278,0.157,2.92E-06,0.0025,0.00096443,0.798,103.005,226107,22665050,159374,57672736,3175,single,,TRUE,Bend Ova (feat. Tyga),Lil Jon - Bend Ova (Official Music Video) ft. Tyga,LilJonVEVO,,Robyn
9,0.697864103,1,-3.083,0.285,4.04E-07,0.054933714,0.052734375,0.814,149.956,281080,148825368,648506.3618,11783832,11749,single,,FALSE,,Lil Jon ft. Three 6 Mafia - Act a Fool (Anbroski Remix),TrapMusicHDTV,Yeti Beats,
0,0.187149248,1,-7.818,0.09546161,0.263374721,0,0.008,0.285,77.986,237467,129107,973,169769959,107,single,FALSE,FALSE,El Ultimo Adiós,,Liannishabana,,SZA
4,0.335839161,5.231603515,-6.457,0.0284,0.114840436,0,0.023393656,0.685,143.924,284467,344790169,1213946,185457245,34345,album,TRUE,TRUE,Atado A Tu Amor,Chayanne - Dejaría Todo,chayanneVEVO,Finneas O'Connell,"Tyler, The Creator"
4,0.335839161,7,-6.143,0.0279,0.000887504,0.054933714,0.002146689,0.261,133.906,281027,382555979,1352278,141498115,42242,album,TRUE,TRUE,Chayanne,,,Terrace Martin,FKA twigs
6,0.733870808,6,-4.269,0.0407,0.001404928,0,0.033745417,0.52584177,120.9378193,225987,87910955.94,677360,181228175,28103.21208,album,TRUE,TRUE,En Todo Estaré (Deluxe Edition),Chayanne - Humanos a Marte (Official Video),chayanneVEVO,Terrace Martin,Bon Iver
6,0.868250664,0,-7.561370454,0.0607,6.13E-06,0,0.015438249,0.796,124.961,205920,154804639,738986,134391079,25018,album,TRUE,TRUE,En Todo Estaré (Deluxe Edition),Chayanne - Madre Tierra (Oye) [Official Video],chayanneVEVO,Juicy J,Parquet Courts
3,0.264609288,10,-6.873,0.0272,0.006751269,0,0.010793861,0.492,140.264,288947,172409230,648506.3618,73913009,19287,album,TRUE,TRUE,,Chayanne - Yo Te Amo (Official Video),chayanneVEVO,Yeti Beats,Flume
4,0.335839161,1,-7.939,0.0309,6.75E-06,1.78E-05,0.007077888,0.491,139.956,285067,221552390,714967,126878363,22191,album,TRUE,TRUE,Chayanne,Chayanne - Y Tú Te Vas (Video Oficial),chayanneVEVO,Terrace Martin,Jay-Z
0,0.335839161,0,-14.14,0.0314,0.114840436,2.94E-06,0.000697864,0.52584177,103.821,217227,25942458,648506.3618,53928512,0,compilation,TRUE,TRUE,Enredados,"Chayanne, Danna Paola - Veo en ti la luz (De ""Enredados""/Video Oficial)",DisneyMusicLAVEVO,Louis Bell,Sufjan Stevens
2,0.335839161,5.231603515,-7.441,0.09546161,0.000416833,0,0.033745417,0.654,149.855,263667,87910955.94,236820,70993793,5001,album,TRUE,TRUE,No Hay Imposibles,Chayanne - Me Enamoré De Ti,chayanneVEVO,,Robyn
0,0.053157376,1,-7.561370454,0.0313,0.094196375,0,0.001442897,0.255,97.311,173560,87910955.94,648506.3618,32610775,5034,album,FALSE,FALSE,Chayanne,Chayanne - Tu Pirata Soy Yo (Video oficial),tenek25,Ricky Reed,Lizzo
4,0.351895816,0,-9.665,0.0379,0.047437928,0,0.004096,0.819,120.9378193,148160,154325789,750611,166829226,18063,,,TRUE,A Lot About Livin' (And A Little 'Bout Love),Alan Jackson - Chattahoochee (Official HD Video),,"Noah ""40"" Shebib",
5,0.451217663,9,-10.445,0.0372,0.114840436,6.92E-06,0.033745417,0.73,132.017,306773,5590,100,129042647.7,7,album,,,Good Time,Alan Jackson - Good Time (Official Music Video),Retro Magazine Costa Rica,"Noah ""40"" Shebib",
3,0.547343432,4,-6.539,0.0415,0.003442951,0,0.042144192,0.728,163.045,222830.746,74965456,333303,108939189,6199,album,TRUE,TRUE,Everything I Love,Alan Jackson - Little Bitty (Official Music Video),alanjacksonVEVO,Louis Bell,
6,0.335839161,10,-8.066,0.0413,0.038614472,0.054933714,0.005268024,0.511,120.9378193,242733,87910955.94,138429,102020883,28103.21208,album,TRUE,TRUE,,Alan Jackson - Drive (For Daddy Gene) (Official Music Video),alanjacksonVEVO,Louis Bell,Drake
6,0.452984832,2,-6.702,0.0363,0.010648,0.054933714,0.033745417,0.878,125.203,230267,75283307,271609,203334276,7811,compilation,TRUE,,Playlist: The Very Best Of Alan Jackson,,alanjacksonVEVO,,Swedish House Mafia
5,0.258474853,7,-10.92,0.09546161,0.000121287,0.000138,0.019034163,0.793,147.502,171067,16483688,73518,62396534,28103.21208,album,TRUE,TRUE,Don`t Rock The Jukebox,,,Mike Dean,Shawn Mendes
6,0.433798093,7,-7.543,0.0323,0.120553784,7.63E-05,0.033745417,0.69,120.967,279067,3425668,34029,53410881,869,album,TRUE,TRUE,Freight Train,Alan Jackson - Freight Train (Official Audio),alanjacksonVEVO,Finneas O'Connell,Shawn Mendes
7,0.320013504,9,-10.803,0.0351,0.017373979,1.53E-06,0.033745417,0.564,120.9378193,246080,84857600,413507,129042647.7,12454,album,,TRUE,,Alan Jackson - Country Boy (Official Music Video),alanjacksonVEVO,Yeti Beats,Big Thief
6,0.204336469,0,-10.01,0.0247,0.003511808,0,0.033745417,0.696,93.865,168640,128454,1732,129042647.7,6,album,TRUE,TRUE,The George Jones Collection,I Don't Need Your Rockin' Chair (Version w/special guests),George Jones - Topic,Louis Bell,Sufjan Stevens
3,0.027270901,2,-10.522,0.0294,0.114840436,0.054933714,0.033745417,0.25,125.584,222830.746,249882562,1099163,129042647.7,43811,compilation,TRUE,TRUE,Playlist: The Very Best Of Alan Jackson,Alan Jackson - Remember When (Official Music Video),alanjacksonVEVO,Yeti Beats,Marshmello
6,0.311665752,5,-3.525,0.102,0.020346417,0,0.003307949,0.734,138.009,271333,341811113,1700270,645113663,43913,album,TRUE,TRUE,The Writing's On The Wall,,DestinysChildVEVO,Yeti Beats,Travis Scott
9,0.191102976,10,-7.561370454,0.153,0.002685619,0,0.000445944,0.461,127.641,256027,104843215,968294,129042647.7,24208,album,,TRUE,,"Destiny's Child - Bills, Bills, Bills",DestinysChildVEVO,Ludwig Göransson,The 1975
2,0.756058031,1,-2.027,0.41,0.000174677,0.054933714,0.465484375,0.619,161.109,254027,87910955.94,648506.3618,386401916,28103.21208,album,TRUE,TRUE,Survivor,Destiny's Child - Survivor (Official Video),DestinysChildVEVO,Juicy J,Anderson .Paak
8,0.335839161,1,-4.639,0.09546161,0.114840436,0.00157,0.000154854,0.683,88.997,222830.746,49770605,221038,244936709,28103.21208,album,TRUE,TRUE,The Writing's On The Wall,Destiny's Child - Jumpin’ Jumpin’ (Official Music Video),DestinysChildVEVO,Terrace Martin,Cardi B
9,0.582182875,5.231603515,-4.386,0.275,2.22E-08,0.054933714,0.033745417,0.637,103.376,207907,87910955.94,467969,198323379,28103.21208,album,TRUE,TRUE,,Destiny's Child - Bootylicious,DestinysChildVEVO,Terrace Martin,Bon Iver
8,0.726572699,1,-5.958,0.0637,3.84E-07,0.219,0.000938314,0.545,119.011,242013,127208450,614864,104899869,17410,album,,TRUE,Destiny Fulfilled,Destiny's Child - Lose My Breath (Video),DestinysChildVEVO,Mike Dean,Anderson .Paak
6,0.512,9,-1.866,0.202,0.000119823,0,0.000510082,0.587,99.675,209360,16274154,171898,88298034,28103.21208,album,,TRUE,8 Days Of Christmas,Destiny's Child - 8 Days of Christmas (Official HD Video),DestinysChildVEVO,Louis Bell,Tame Impala
9,0.072511713,7,-6.799,0.361,8.75E-05,0,0.00057801,0.904,120.9378193,222830.746,225592008,1048760,136912173,27610,album,TRUE,TRUE,Destiny Fulfilled,"Destiny's Child - Soldier ft. T.I., Lil' Wayne",DestinysChildVEVO,Terrace Martin,Phoebe Bridgers
3,0.188132517,5,-7.561370454,0.0436,0.015625,0,0.000377933,0.52584177,120.9378193,276093,1301203,6800,129042647.7,341,album,FALSE,FALSE,Survivor,Beyoncé - brown eyes ( OFFICIAL MUSIC VIDEO ),trobelgoss,Terrace Martin,Justin Bieber
5,0.392223168,9,-7.067,0.09546161,0.120553784,1.79E-05,0.001520875,0.957,120.9378193,176533,220585577,595958,91929959,11981,album,TRUE,,A Todo Galope,Bronco - Que No Quede Huella ( Primera Fila ) (En Vivo) ft. León Larregui,BroncoVEVO,,Bon Iver
5,0.175616,7,-7.561370454,0.0277,0.023149125,0,0.032768,0.605,120.9378193,190653,161768,1605,41631060,62,album,FALSE,FALSE,Salvaje Y Tierno,,Ronaldo 77,Yeti Beats,Khruangbin
2,0.120553784,6,-12.009,0.0387,0.074618461,0,0.001225043,0.658,120.9378193,186787,2691664,648506.3618,54248049,315,album,FALSE,FALSE,Un Golpe Más,Bronco - A Qué Le Tiramos,Acariciando El Recuerdo,Mike Dean,Marshmello
1,0.129554216,7,-13.023,0.0284,0.007301384,1.96E-06,0.033745417,0.696,77.422,215747,4843831,24069,52195157,341,album,TRUE,TRUE,Bronco Súper Bronco,Bronco - No Nos Vamos a Olvidar (Cover Audio),BroncoVEVO,Yeti Beats,Cardi B
4,0.099897344,5.231603515,-13.795,0.034,0.000849278,0,0.000801765,0.645,80.06,185693,43155236,79118,129042647.7,28103.21208,album,FALSE,FALSE,Indomable,,Retro TV Regia,Louis Bell,Moses Sumney
5,0.377933067,2,-5.879,0.09546161,0.000206425,0,0.033745417,0.52584177,120.9378193,216613,87910955.94,2010,25250693,58,album,FALSE,FALSE,Salvaje Y Tierno,Bronco - Libros Tontos (Video Official),,Juicy J,Swedish House Mafia
0,0.187149248,5.231603515,-7.818,0.0377,0.263374721,0,0.008,0.285,77.986,237467,87910955.94,6786,129042647.7,109,single,FALSE,FALSE,El Ultimo Adiós,Ana gabriel el ultimo Adios (JM),J3ko Blogs,Finneas O'Connell,Big Thief
6,0.067917312,8,-13.045,0.0328,0.009129329,4.51E-05,0.003307949,0.52584177,140.482,222830.746,29211773,126949,143415947,3600,album,FALSE,FALSE,,Ana Gabriel - Quien como tú (Letra),Mar Pretty,Louis Bell,Carly Rae Jepsen
1,0.335839161,6,-12.048,0.0331,0.099252847,0.054933714,0.000430369,0.383,149.119,201040,13250122,61555,80996175,28103.21208,album,FALSE,FALSE,Pecado Original,Ana Gabriel - Ay Amor,,Juicy J,Foals
2,0.135796744,6,-11.253,0.09546161,0.080621568,0.054933714,0.003723875,0.372,141.233,227600,87910955.94,32411,149593093,398,album,FALSE,FALSE,Tierra De Nadie,Ana Gabriel Simplemente Amigos (Video Oficial),AnaGabrielArgentina,Ludwig Göransson,David Guetta
5,0.133432831,6,-7.561370454,0.0369,0.268336125,0,0.008,0.52584177,102.851,256707,49519406,140698,49665655,28103.21208,album,TRUE,TRUE,Silueta,Ana Gabriel - Evidencias (Altos De Chavón Live Video),AnaGabrielVEVO,Finneas O'Connell,Moses Sumney
4,0.335839161,5.231603515,-9.23,0.0261,0.083453453,8.07E-06,0.051478848,0.609,109.037,222830.746,352435270,641970,129042647.7,15934,album,TRUE,TRUE,Mi Mexico,Ana Gabriel - Mi Talismán/No Entiendo/Hechizo,,"Noah ""40"" Shebib",Phoebe Bridgers
2,0.335839161,8,-13.024,0.09546161,0.141420761,7.07E-05,0.001124864,0.28,131.047,224907,69276219,166412,31587806,4271,album,,TRUE,Sagitario,,,Juicy J,Shawn Mendes
5,0.012812904,5.231603515,-10.073,0.0352,0.114840436,0,0.033745417,0.397,92.248,229200,36360445,145375,51498010,3212,album,FALSE,FALSE,Ayer Y Hoy,Ana Gabriel - Tú Lo Decidiste,La Luna de América Ana Gabriel,,Big Thief
3,0.022665187,5.231603515,-12.957,0.033,0.506261573,0,0.001157625,0.217,120.9378193,239773,31354099,135455,28396528,3942,compilation,FALSE,FALSE,Lo Esencial De Ana Gabriel,Ana Gabriel - Destino (VIDEO OFICIAL),RNPA,Louis Bell,Sufjan Stevens
0,0.084027672,5.231603515,-6.487,0.09546161,0.049836032,0,0.006229504,0.153,120.9378193,253600,7188263,67769,55087974,2051,album,FALSE,FALSE,Mis Favoritas,Ana Gabriel Y Vikki Carr - Cosas Del Amor,VideosMusicaVEVO,Finneas O'Connell,Billie Eilish
3,0.105154048,8,-8.749,0.0502,0.231475544,0,0.128787625,0.898,67.196,126267,87910955.94,18430,765618290,312,album,FALSE,,,Brenda Lee - Rockin' Around The Christmas Tree (Official Video),Christmas Music,"Noah ""40"" Shebib",Cardi B
1,0.071991296,5,-8.249,0.026,0.408518488,0.054933714,0.015438249,0.516,98.78,171227,1121558,28314,17735481,434,album,FALSE,FALSE,Emotions,Brenda Lee - Emotions,,,
6,0.061162984,5.231603515,-9.601,0.09546161,0.114840436,0,0.005359375,0.826,122.933,130200,807891,6405,129042647.7,229,album,FALSE,FALSE,Merry Christmas From Brenda Lee,Brenda Lee - Jingle Bell Rock,K1ll3rM4st3r,Louis Bell,Shawn Mendes
2,0.017576,5.231603515,-10.414,0.0268,0.203297472,0,0.033745417,0.492,92.032,222830.746,1451541,13074,14842588,565,album,FALSE,,"...""Let Me Sing""",Brenda Lee - Break it to me gently - (HQ),TheOldrecordclub,Juicy J,Anderson .Paak
3,0.011089567,10,-12.362,0.0299,0.653972032,0.000972,0.033745417,0.303,101.711,161547,14209138,134413,30270643,5097,album,FALSE,FALSE,Brenda Lee,Brenda Lee - I'm Sorry,Country At Its Finest,Yeti Beats,Pharrell Williams
7,0.066923416,5.231603515,-10.209,0.09546161,0.087528384,0,0.028094464,0.895,121.091,152160,227017,1498,6961830,28103.21208,album,FALSE,FALSE,Merry Christmas From Brenda Lee,Brenda Lee – “A Marshmallow World” (Decca) 1964,45rpmChristmas,Terrace Martin,Bruno Mars
5,0.049027896,5.231603515,-10.582,0.0325,0.332812557,1.85E-06,0.000483737,0.621,135.682,133133,4465,35,129042647.7,3,album,FALSE,FALSE,Merry Christmas From Brenda Lee,"Brenda Lee ""Santa Claus Is Coming To Town"" (Official Visualizer)",Christmas Music,Mike Dean,The 1975
5,0.335702375,0,-5.763,0.09546161,0.041781923,0,0.001191016,0.707,90.119,227387,195333616,1083263,252064122,28103.21208,album,TRUE,TRUE,Ashanti,Ashanti - Foolish,AshantiVEVO,Louis Bell,
6,0.506261573,4,-3.006,0.0582,0.067917312,0.054933714,0.004096,0.849,120.9378193,209120,56394278,321748,98421794,8543,album,,TRUE,Chapter II,,AshantiVEVO,Yeti Beats,King Gizzard & The Lizard Wizard
7,0.335839161,4,-8.069,0.09546161,0.008,0.054933714,0.004330747,0.559,103.836,177733,64276353,648506.3618,78362701,8023,album,TRUE,TRUE,Close To Home,Ashanti - Baby,AshantiVEVO,Louis Bell,King Gizzard & The Lizard Wizard
6,0.331373888,9,-4.67,0.115,0.341532099,0,0.005545233,0.688,90.193,194160,87910955.94,1083263,59861732,28103.21208,album,TRUE,,Ashanti,Ashanti - Foolish,AshantiVEVO,Louis Bell,Lorde
5,0.335839161,7,-7.321,0.152,0.114840436,0,0.000594823,0.736,179.986,200720,74591759,469204,66990010,28103.21208,album,TRUE,TRUE,The Declaration,"Nelly - Body On Me ft. Ashanti, Akon (Official Music Video)",NellyVEVO,Terrace Martin,Alt-J
7,0.136590875,2,-6.553,0.0289,0.013997521,3.74E-06,0.033745417,0.695,89.488,262227,70532217,365562,129042647.7,9909,album,,TRUE,Ashanti,Ashanti - Happy ft. Ja Rule,,Ludwig Göransson,Tame Impala
3,0.195112,4,-5.757,0.223,5.93E-07,5.37E-06,0.033745417,0.52584177,157.596,222830.746,64276353,407558,33524355,28103.21208,album,TRUE,TRUE,Ashanti,Ashanti - Baby,AshantiVEVO,Yeti Beats,King Gizzard & The Lizard Wizard
6,0.298077632,5.231603515,-7.561370454,0.09546161,0.331373888,0.0199,0.001259712,0.68,87.984,222830.746,4006333,123760,129042647.7,5658,single,TRUE,TRUE,Falling For You,Ashanti - Falling For You,AshantiVEVO,Finneas O'Connell,St. Vincent
6,0.172808693,5.231603515,-9.498,0.472,0.001481544,0,0.002571353,0.797,84.926,217881,6142475,648506.3618,22764946,3481,album,FALSE,FALSE,A Gangsta’s Pain: Reloaded,"Moneybagg Yo, Lil Wayne, Ashanti – Wockesha Remix [Official Audio]",MoneyBagg Yo,Finneas O'Connell,Sufjan Stevens
8,0.203297472,1,-9.994,0.225,0.088121125,0.000244,0.057512456,0.68,100.019,186600,88080,1976,4780508,38,single,FALSE,FALSE,Energy,DJ TUNEZ - Energy Ft. Ashanti & Adekunle Gold (Official Video),Cena Maan L™,Louis Bell,Bruno Mars
0,0.145531576,2,-11.656,0.0411,0.660776311,2.34E-06,0.033745417,0.649,201.739,151000,3033061,21556,661839225,1075,album,FALSE,FALSE,The Andy Williams Christmas Album,Andy Williams - It's The Most Wonderful Time Of The Year (Music Video),scamparoo,Louis Bell,Swedish House Mafia
1,0.064964808,0,-13.792,0.0353,0.561515625,0,0.006751269,0.52584177,148.956,157000,1816664,9106,87187126,247,,,TRUE,The Andy Williams Christmas Album,,AndyWilliamsVEVO,Juicy J,Shawn Mendes
0,0.009528128,6,-15.513,0.031,0.636056,7.73E-05,0.001685159,0.195,95.555,222830.746,146344,648506.3618,80939450,7,album,FALSE,,Moon River And Other Great Movie Themes,,HD Film Tributes,Juicy J,
3,0.335839161,5,-9.155,0.0537,0.379503424,0,0.000644973,0.805,109.575,222830.746,477344,2940,56794506,102,album,TRUE,TRUE,Merry Christmas,Andy Williams - Sleigh Ride (Audio),AndyWilliamsVEVO,Louis Bell,Flume
0,0.006751269,8,-17.741,0.0348,0.627222016,4.44E-06,0.033745417,0.52584177,133.591,152000,87910955.94,31,18549494,3,album,FALSE,FALSE,The Andy Williams Christmas Album,Andy Williams........... The Christmas Song (Chestnuts Roasting On An Open Fire),Elias G. Aegaleo City. Athens.,Yeti Beats,Marshmello
5,0.074618461,0,-10.137,0.0349,0.036594368,4.69E-06,0.251239591,0.556,124.447,222830.746,1995843,12069,58728510,429,album,TRUE,TRUE,,"Andy Williams, Denise Van Outen - Can't Take My Eyes Off You",AndyWilliamsVEVO,Terrace Martin,The Chainsmokers
0,0.105823817,5.231603515,-10.187,0.0324,0.134217728,0.054933714,0.064,0.52584177,84.897,189067,1344487,17869,24578157,28103.21208,album,TRUE,TRUE,Love Story,,OLD TAPES,Juicy J,Disclosure
