Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Comments,Album_type,Licensed,official_video,Album,Title,Channel,Composer,Artist
3,1744,7,2196,685,4623,3745,2740,3144,8364,15346,15290,13846,8486,6737,1,1,1,5444,8676,4180,10,60
5,3026,4,5848,637,4623,5048,3897,2941,8438,14775,8496,8358,6625,1381,0,1,1,5563,10787,5845,2,96
4,3621,7,8480,711,4682,1429,1247,2941,568,8653,14200,11821,6734,4185,1,1,1,392,452,4180,10,84
2,1428,1,4051,316,4623,5048,1327,1864,13308,7164,5468,4464,4930,448,1,1,1,7172,5863,4537,8,96
1,2840,11,9649,1920,5839,5048,1282,2680,8650,14943,8094,14283,6539,7090,1,0,1,392,14715,4722,6,59
6,4642,4,8278,3845,5395,1945,887,4868,1178,10221,10042,7975,6154,1129,1,1,1,392,15345,4180,3,96
7,2559,7,5848,3352,3039,1465,912,3151,8650,8653,12567,11212,4291,3296,1,1,1,399,474,5845,4,34
4,2403,11,5340,1095,4623,0,5033,1860,2940,8653,7992,9193,1503,1283,0,1,1,7928,15345,160,9,95
7,3167,2,3763,879,2590,4916,3897,4231,10511,8653,11032,14283,3482,7090,0,1,1,10455,3353,4180,5,95
4,2632,0,9394,296,4623,0,2148,4740,12646,7014,15120,14283,15086,2252,1,0,0,10455,1455,1437,10,79
4,1999,10,7656,294,5408,1975,2712,3955,8650,5503,15908,13096,13972,4302,1,1,1,10455,1452,486,2,8
1,1885,12,9717,2903,4002,5048,3897,2885,6208,9876,12839,11671,5561,3309,0,1,1,2779,5299,1763,2,96
4,1620,12,5848,359,5361,0,1714,4882,11162,3837,11495,7840,7912,818,1,0,1,2249,15010,4787,9,77
1,1668,0,10722,2903,5069,0,1256,4584,14608,7365,15120,14283,13756,5824,1,1,1,3785,1453,486,10,20
6,4268,4,11070,366,3116,0,3618,4883,8985,1231,15477,14283,9831,3463,1,1,1,5692,1454,486,3,13
8,2814,11,9446,522,4392,0,1685,4187,6302,8765,7978,12908,11878,7090,0,1,0,8151,15345,5845,5,50
9,4200,9,8688,4206,1630,2169,3452,3584,12602,6277,14168,14256,3271,6541,0,1,1,10455,14413,4177,6,67
8,4667,2,5625,3767,4755,5048,1457,3541,2740,6042,11858,12739,1925,5501,0,1,1,6880,14414,5845,9,62
9,3252,6,5149,4378,4182,1190,540,4500,1599,4002,10165,11263,1651,4780,0,1,1,8150,15345,5845,2,66
9,3714,7,5207,3699,3338,4296,399,4778,6811,7569,2703,1954,1114,15,0,1,1,9774,9884,1157,3,77
6,4102,11,11544,3402,2992,848,3614,4585,8650,14681,15120,12673,4438,4632,1,1,1,397,468,4180,3,11
9,3948,6,7910,2954,3505,5196,4486,2627,10173,9001,15120,17806,6578,7610,1,1,1,6446,10302,4299,3,52
8,2651,4,8303,1144,4665,0,4133,3867,6293,8451,7978,12908,8417,5261,0,0,1,7028,15345,1379,3,77
9,4140,6,9180,2903,4825,4,2780,4752,11984,9085,9987,9492,7894,4,1,1,1,7517,11793,4280,4,81
3,4483,7,10985,608,4896,0,2358,4537,8650,15766,15120,18415,10347,7090,1,1,1,7823,15260,4301,0,0
6,1777,11,3224,968,5104,147,2358,1287,7616,15191,3901,3861,13972,423,1,1,0,9568,9923,3349,8,37
8,1753,3,2461,2323,4313,823,1924,3120,7579,12814,14184,13076,6573,5182,1,1,1,10091,14694,4180,4,50
4,2499,0,6749,1923,4189,0,2820,1983,11609,8653,11425,10271,4508,7090,1,1,1,696,956,4180,6,11
4,1219,8,2061,333,4623,5048,3897,3700,2923,15045,7765,14283,4960,1987,1,0,0,2979,15345,3349,10,62
7,4410,6,5689,694,2690,358,2593,4250,10504,14631,906,914,2305,7090,1,0,0,891,10502,2411,8,39
5,1602,1,908,886,4351,3412,4229,3262,2354,15113,15120,6956,4536,1867,1,0,0,520,10490,5822,0,96
0,1099,9,4182,858,4931,270,4632,1553,15504,8653,15120,14166,4362,6628,1,1,1,10455,13573,4537,0,29
1,1584,8,5848,2831,3835,0,1459,2510,8650,15390,9523,10820,2572,3867,1,0,0,7187,5480,4963,0,11
6,2530,6,2659,2903,1357,0,2747,4428,8860,14772,15120,5590,13972,816,1,1,1,10455,910,3300,3,32
4,3553,8,5841,3149,5605,4982,2053,4231,11888,12549,7202,11110,2186,3155,0,1,1,10455,1163,5845,4,96
4,1909,6,3915,2354,4677,972,862,4002,11085,14491,14231,13975,13972,6252,1,1,1,9568,14173,4180,9,75
5,3318,6,5848,1953,4623,190,1685,1501,3351,15173,12777,11787,13972,7090,1,1,1,7136,11134,4180,4,82
8,3846,0,7363,916,1880,2073,4129,4065,7139,15075,15120,1643,4478,53,0,0,0,3529,6979,5728,8,3
7,1479,7,3974,1617,2630,0,1191,3270,2896,14768,6314,14283,2465,550,1,1,1,891,14338,4276,3,82
5,3504,0,4303,1000,1667,2654,4404,2941,5501,6489,9674,10172,6386,2720,1,1,1,9141,13630,4537,5,21
8,3011,12,3633,2903,4045,148,1450,4554,5172,13242,3489,3755,4069,7090,1,1,0,9514,14132,4722,8,10
8,1362,0,1098,1150,6066,4089,2241,4407,7731,13982,15193,11354,3197,6822,0,1,1,9513,15261,4350,8,63
5,2049,0,3955,243,4988,1903,2126,1653,8650,14726,15120,2240,3125,7090,1,1,1,2892,5535,5845,4,10
5,2119,8,4329,426,6084,1568,2486,3144,9764,14699,15120,7278,2256,1617,0,1,1,435,504,3197,2,96
4,1909,6,3915,2354,4677,972,862,4002,11085,14491,15120,13975,6858,6252,1,1,1,9568,14173,4180,3,73
6,1777,11,3224,968,5104,147,2358,1287,7616,8653,14388,12150,7417,5446,1,1,1,9568,15345,4180,9,51
7,1417,6,3644,309,4975,5048,3897,2380,8650,14442,12122,14283,6357,7090,1,1,1,10455,451,5845,7,67
1,2485,7,4692,4562,3344,0,979,3842,8650,14893,15120,11780,6001,4377,1,1,1,10455,15345,4180,10,72
8,1714,12,4546,2052,3798,1104,3618,3256,8838,14100,4234,3724,3589,7090,1,1,1,2377,15345,3300,0,45
8,1811,4,2785,399,5364,4083,2980,2941,8650,14572,13365,12109,5571,4819,1,1,1,10455,14172,4180,10,59
3,1783,2,3190,637,5471,1036,2383,2380,8650,15173,15120,11888,3946,7090,1,1,1,10455,278,4180,8,9
6,2166,7,6261,694,3881,0,1760,2941,8650,15213,4350,3295,4408,158,1,1,1,8356,12729,4180,9,96
9,3987,12,6553,2799,2003,0,2346,3318,5793,13713,12318,11134,4426,3551,1,1,1,9568,14175,4180,3,51
4,2499,0,6749,1923,4189,0,2820,1983,11609,14413,15120,10271,4508,3340,1,1,1,10455,956,4180,0,19
2,4402,12,8232,274,4623,710,3897,3053,4737,8653,15120,16499,18193,7608,1,1,1,10455,216,5845,0,78
3,2400,12,6785,199,1763,0,3897,1254,12639,10202,18849,14283,17728,8644,1,1,1,887,215,44,3,62
2,3974,9,8366,268,774,0,3897,1914,13181,11919,16520,14929,13972,6460,1,1,1,887,219,5845,6,72
2,4669,0,9424,1953,549,605,1816,1627,8650,10488,14942,12238,13169,5297,1,1,1,10455,15345,44,0,80
2,3603,9,7792,174,878,357,2321,1606,4072,12297,15120,9343,10009,2754,1,1,1,8660,214,44,5,21
2,4461,8,7279,2189,1228,5048,3224,2006,13120,8653,12961,10819,8324,7090,1,1,1,8660,217,44,3,96
2,3429,0,7566,2903,4623,0,1166,1268,10811,9583,11772,9225,7301,3234,1,1,1,10455,15345,44,9,20
1,4394,1,9256,858,1354,0,1949,2729,3089,10591,12887,10393,9479,3746,0,1,1,8810,15345,44,6,69
1,4739,12,10064,1463,236,6379,2630,3185,14789,2590,2439,1672,13972,55,1,0,1,9545,218,5824,0,96
0,4425,2,5527,2151,799,4298,1652,3411,14558,5568,16394,15347,17269,7707,1,1,1,10455,13119,4402,0,66
2,4272,0,9621,1316,1052,1265,741,3167,8650,8653,14877,12697,15717,5491,1,1,1,2733,13114,5845,10,59
6,3102,6,7542,251,1330,366,227,4870,8650,2824,15120,7747,7215,1995,1,1,1,2600,13121,4402,5,32
6,3805,12,7008,2834,1481,5308,1980,2395,10933,8653,10540,8150,16977,2074,1,1,1,1456,13116,4402,0,96
0,1975,2,5848,1025,2837,485,1816,2702,3923,11231,13195,11570,12352,4564,1,1,1,2733,13117,4402,9,4
1,2920,7,11212,1380,4825,3970,2199,4645,4625,984,6354,4573,13972,496,1,0,0,8662,13115,1896,0,11
4,3446,2,5988,399,1295,2004,3897,4014,8867,3954,15120,8692,11723,2838,1,1,1,3,13118,4402,9,73
2,3621,8,5848,2903,538,292,4459,3179,6613,8653,15120,13719,15577,4649,1,1,1,10455,13120,4402,0,95
4,3409,7,7177,654,768,1780,2321,4187,10032,10837,15120,8602,13863,2256,1,1,1,9371,13113,4402,0,30
2,3974,4,4598,1666,4623,801,4210,3967,7780,8653,7641,4942,7924,1091,1,1,1,5450,13122,4402,9,73
4,4275,12,3384,1692,448,5048,574,4834,12629,8653,17554,16426,16390,8457,1,1,1,734,15345,2899,8,79
0,3553,0,5848,817,778,6769,3311,560,15750,13696,15120,17243,16572,8593,1,1,1,7973,15345,2899,0,96
1,4782,1,10605,2852,183,1629,3897,104,8650,3764,12868,11319,13972,7090,1,1,1,4020,8875,5845,10,28
5,4708,10,9904,3142,522,5048,3664,2860,8650,6257,4313,3928,14147,629,0,0,0,5029,8874,3418,3,76
0,4721,12,5848,3845,4623,4540,4615,1415,11170,4315,12018,10810,7469,4671,1,1,1,4020,8873,5845,10,28
2,4595,12,7150,821,20,5048,4323,1835,5185,5173,8557,6629,8385,2103,1,0,0,5603,15345,3418,9,69
3,3388,4,5848,817,19,2085,4961,1920,11283,8653,14758,13242,10248,6952,1,1,1,5603,15345,2899,10,79
1,4231,4,8878,2019,4623,937,279,2941,13424,7928,15120,12283,7941,7090,1,1,1,4020,8876,2899,10,73
5,3504,12,5848,576,640,707,4568,2941,6481,8653,7521,6843,9899,1383,1,0,1,3898,15345,2898,8,96
4,4637,7,5848,507,2834,338,3714,4876,7765,8653,17955,16425,13972,7384,1,1,1,8334,11879,4002,4,90
2,3553,2,5848,414,5374,5314,1202,3489,9376,5865,15120,9447,15016,1973,0,1,1,7585,11873,4002,3,82
8,3553,7,7931,2903,4623,3246,3897,3865,4494,8653,15120,17113,15728,7956,1,1,1,8334,11877,4002,8,23
7,1502,9,1705,1610,3755,6225,1760,4856,8650,11680,9922,10002,13982,3410,1,1,1,409,11878,5845,4,27
6,4090,12,8940,272,2673,5048,3897,4878,8424,12811,15120,14283,13972,6650,1,1,1,8334,11874,4002,10,71
3,3553,2,11119,1331,2085,1490,552,3832,8361,11489,13686,14283,10988,4976,1,1,1,7774,11880,5845,6,96
1,1403,11,1832,543,5993,6395,1081,1399,3194,13308,12008,9221,11815,3012,1,0,0,409,15345,4003,0,79
6,2371,6,1643,676,3232,6245,2462,4128,7983,10164,10707,9397,10204,7090,1,1,0,7584,11875,3229,5,27
4,4167,7,8593,434,1228,0,3114,3535,10145,8571,14864,12317,10072,4860,1,1,1,8139,11876,5845,4,28
1,1954,2,1401,966,5312,6597,2241,3123,9307,14517,8606,14283,8427,7090,1,1,1,409,15345,4002,0,96
0,1304,12,5848,2903,5291,5048,3377,2627,15413,14067,13825,14709,18271,7203,1,1,1,6494,4079,1295,0,95
5,4410,2,7230,463,2745,2448,1142,4455,7710,10614,10867,10274,15938,3709,1,1,1,2468,15345,1295,10,36
3,3213,0,6425,414,5047,0,2182,1881,9007,7579,10460,9157,15098,3435,1,1,1,300,4078,5845,0,20
7,2416,9,3611,300,4196,2523,4056,4864,8748,12550,15773,14456,13555,6232,1,1,1,2468,4077,1295,7,70
4,2868,0,4117,309,4751,0,1412,4777,8792,9368,1659,1540,13972,96,1,0,0,6494,4080,4839,5,52
3,3714,1,3616,978,2048,1644,1846,2464,12227,9283,2511,2305,11586,314,1,0,1,6494,4081,5845,3,69
6,2939,11,5986,481,4480,1484,3174,4174,8327,8653,15120,3061,10552,544,1,0,0,3103,3907,3771,8,77
1,1442,11,5173,309,5758,827,1146,1115,314,13111,3904,3000,11074,530,1,0,0,300,3906,5144,6,36
6,3553,11,4696,262,4501,5048,4591,4718,8370,11876,3173,14283,12387,544,0,1,0,3265,3907,3771,3,77
1,4114,9,2311,2003,2830,69,4409,4213,12820,4853,9080,7149,13972,7090,1,1,1,9179,15345,1295,0,23
1,4153,7,7538,1968,664,1111,3897,3160,7329,8653,1524,1461,17955,74,1,1,0,2803,6417,5845,3,96
2,2403,8,5848,2388,2962,3500,459,2244,313,1595,1632,1363,15683,19,1,1,1,888,6416,1747,8,24
2,4578,2,8805,2903,1131,6686,3897,2941,6606,3315,15120,11492,16495,4901,1,1,1,777,10968,2159,0,19
0,3974,11,8250,2903,931,6304,95,2986,14742,7351,12432,11775,16098,4338,1,1,1,777,15345,2159,9,21
2,2166,6,3103,1431,3983,4757,3013,1742,1249,8653,5164,4870,12555,7090,1,0,0,777,15345,5042,3,96
1,3676,12,4162,4522,4701,4573,4852,2941,3698,3165,1998,3571,13972,54,1,1,1,888,2504,2158,8,96
2,4743,7,8402,3364,3421,138,3897,2996,7318,8653,2211,14283,10467,42,1,1,0,2803,13264,4139,2,96
2,3553,7,7865,986,2150,5969,4190,3171,4598,6115,13730,12702,12011,5885,1,1,1,777,13265,2159,0,38
1,3553,11,8948,3213,615,4753,4100,2941,13678,2735,2290,1987,8054,166,1,0,0,777,6419,4212,0,69
3,4322,11,5848,1450,208,0,569,4296,7795,7027,17217,15496,17223,7623,1,1,1,557,12680,4272,3,58
1,4608,11,8883,3503,4623,0,649,3517,15910,3992,16144,14283,16893,7523,1,1,1,10455,12679,4272,9,96
1,4708,9,9251,4316,523,953,3553,2941,15848,2361,15066,13348,16548,6777,1,1,1,2514,15345,4272,0,88
1,3553,7,8815,399,988,3651,3897,3378,4887,4387,14326,13150,13972,6110,1,1,1,1800,12683,4272,3,19
0,4669,10,8475,2521,188,4476,4069,3718,8650,6083,13813,11626,14738,7090,1,1,1,2514,12684,4272,10,67
0,4349,4,10317,1044,1252,0,3897,593,15261,13619,14398,12849,12742,5997,1,1,1,10455,12687,4272,0,11
0,4551,7,10254,1386,4623,0,3831,3037,15295,8653,9430,14283,8674,3366,1,1,1,76,12686,1892,2,28
1,4627,9,9832,2301,632,3910,1291,4333,15698,1790,10672,7762,10108,2289,1,1,1,2514,12682,4272,10,79
1,4793,8,11120,1764,4623,5048,5029,2941,4517,8653,15120,14283,8093,357,1,1,0,1800,12681,2889,9,73
0,4790,11,11321,3337,425,0,1685,4291,15847,8653,11123,14283,8793,7090,1,1,1,9493,12685,4272,0,55
5,2291,10,3407,1852,2001,0,4299,1986,1197,8653,15120,14283,843,9242,1,1,1,3483,15345,4615,7,67
9,2663,7,1669,3174,1616,212,599,4278,5814,14799,3993,14283,6204,1227,1,1,1,4452,2958,936,4,43
7,2668,3,6163,3678,1220,2058,3897,2444,2955,14311,9763,9604,5483,4911,1,1,1,5959,2957,5845,2,71
9,2375,6,8336,3875,2548,3307,3134,1965,4019,1541,1988,1673,884,33,1,1,1,5959,2956,4615,10,96
9,3870,7,6271,3647,3719,3521,3889,3426,7661,7759,6895,14283,3796,2147,1,1,1,3483,2955,4615,8,92
9,3553,9,2343,4373,4623,0,4063,2941,4871,3953,1681,1794,13972,213,1,1,1,4452,15345,4615,10,21
5,3553,0,7698,1612,4623,0,2655,1928,1360,10103,1121,1097,13972,8,1,0,0,3987,2959,4779,0,71
2,2422,9,1237,4850,4527,0,4219,1917,15078,223,4387,2343,13972,56,1,1,1,3483,2961,4615,0,57
8,3492,10,4630,3660,3062,0,3474,3378,2260,12905,3362,2547,1245,7090,1,1,1,3483,2960,4615,6,50
4,3553,4,8569,2903,453,5409,666,2854,8650,10862,8122,14283,15960,1871,1,0,0,10455,9128,3870,0,2
0,4784,12,10433,3581,587,5468,3897,1192,9612,15318,15120,13007,13387,7090,1,1,1,10455,9125,5473,0,11
2,4779,9,5848,3131,4623,2171,1552,1847,4468,14508,2908,1751,13972,53,1,0,0,7439,9129,4034,8,11
0,3553,6,9333,945,310,990,2655,1346,15981,12038,11216,10960,13972,7090,1,1,1,10183,9123,5473,10,96
0,4765,4,6551,2239,297,5654,2486,3528,15771,1967,1207,1037,5618,7090,1,0,0,3953,15141,5135,2,21
0,4661,4,10073,3690,148,6955,3897,1920,11761,10676,6569,7494,9398,2842,1,1,1,6681,9126,5473,2,96
6,3710,3,4658,326,56,6800,3837,4873,10135,9177,3374,3204,7513,589,1,0,0,10455,9122,1843,2,82
0,4365,4,7126,3865,281,4110,3431,3682,284,14667,11738,11485,8255,5451,1,1,1,2031,9127,5473,2,82
0,4790,2,10644,3522,109,7006,3895,804,7676,14321,5425,6111,10863,1554,1,1,1,7439,9124,5473,0,43
1,4732,2,10459,2319,166,5085,2854,2183,15228,12512,6308,9556,2822,5611,1,1,1,8998,9130,5473,10,32
7,4287,2,7234,2903,2234,0,3897,4504,7354,5097,7820,8735,18336,3093,1,1,1,1898,13169,5715,8,71
5,4140,0,6122,1486,2641,0,1075,4349,11080,6306,13580,12593,16411,5459,1,1,1,5197,13166,5715,8,62
8,3553,11,6899,1770,3688,0,3639,2941,10449,8603,15038,13560,13972,6909,1,1,1,1898,13168,5715,6,90
7,3728,2,4587,1095,2410,1896,3897,4884,9004,5691,15120,14283,13021,1602,1,1,1,10455,13171,5715,8,96
2,4552,2,6787,1638,4623,997,2462,4679,8650,2689,11556,10386,12616,3580,0,1,1,8711,13165,5845,0,87
2,4581,11,7146,1883,4623,1273,3897,2941,13543,969,15120,3328,5113,7090,1,1,1,10455,13163,5715,10,47
7,3553,9,3861,2629,855,5509,1485,3842,4195,5459,2229,1974,9127,7090,1,0,0,5197,13164,5845,4,77
4,3048,4,2618,2278,1870,4023,2087,4564,13074,9063,5106,4185,8845,676,1,1,1,5197,15345,5715,6,77
3,3553,8,5538,1009,1562,0,2527,4178,5773,979,4081,3228,5016,336,1,1,1,8696,15345,5715,9,72
8,3553,0,5123,910,1905,0,168,4537,7805,14786,5508,5169,13972,1132,1,1,1,7572,13170,5715,3,22
8,1442,2,2627,2903,5408,762,1032,3006,5621,2732,15595,14356,17741,5583,1,1,1,8732,10347,3691,0,55
6,1102,6,1394,507,3990,0,2305,4602,5223,8653,9302,6748,11512,1069,0,0,0,10455,10351,5845,4,21
5,2493,12,4629,1923,5002,84,2199,2941,3986,1388,8226,6506,12206,2043,1,1,1,2511,10349,5845,0,63
1,1081,7,5848,507,5874,0,2486,3892,15367,2079,15120,8806,12408,1426,1,1,1,6575,10353,3691,2,24
3,3553,11,1110,1724,3000,826,3441,312,5498,8653,11464,10794,13621,3686,1,0,0,10455,10354,5845,9,96
7,1234,0,4064,932,4924,2482,3897,3535,5488,8653,7609,5235,12598,582,1,0,0,6472,10352,3538,8,77
2,933,7,1876,426,5473,3333,1534,826,13217,4335,11364,10119,10267,7090,1,0,0,6472,10350,3538,10,8
1,1043,0,1557,2903,3315,0,3897,1630,11770,8653,6054,14283,10110,1001,1,0,0,9006,10348,3680,0,51
3,2868,12,4239,350,4623,5048,401,4834,13262,1319,8841,5885,7060,1192,1,0,0,5281,10355,3344,6,96
2,1469,8,3374,463,5439,2650,1090,1302,1812,13052,15466,14637,16116,5991,1,1,1,8556,12611,5845,2,68
5,1312,7,2244,187,4086,4476,3897,1663,5703,8653,15057,12997,13972,5709,1,1,1,10455,12608,4242,4,52
5,1347,11,702,711,4196,705,1365,3652,5335,12372,17717,15954,16285,7606,1,1,1,35,12607,4242,3,96
6,3023,2,6552,1000,1135,5048,514,1167,9516,10571,9517,14283,8506,2994,1,1,1,6622,12737,3942,3,96
1,1092,6,4415,886,4623,2712,990,856,6897,7719,9376,10728,8550,4022,1,1,1,771,12612,3832,0,71
0,748,7,5848,648,4623,5224,1283,1514,8650,9996,15819,14283,13972,5649,1,1,1,35,12609,4242,0,82
3,3242,7,5848,399,1279,0,2027,703,8650,13362,18203,16740,13003,8440,1,1,1,10455,12606,4242,10,23
3,3759,2,5848,260,1179,4138,448,2941,4539,12569,10103,6830,13972,2135,1,1,1,8556,12610,5845,8,32
8,3364,9,5513,4416,2947,0,559,4824,1213,5335,2296,1848,6053,85,1,1,1,191,12605,4242,9,67
6,4356,7,11105,316,1087,1722,2602,3332,9288,8653,15120,6540,4589,1452,0,0,1,3894,3637,1185,2,96
7,4085,12,9367,2771,2069,0,2053,4603,8095,2419,15120,6540,14453,1452,0,0,1,7615,3637,5845,2,4
6,3698,1,8846,1551,2745,0,449,2603,4049,8653,6292,14283,13972,7090,0,0,1,3402,3637,1185,3,77
8,4581,10,11749,2931,2650,0,4378,4858,4128,8653,6292,6540,16446,1452,0,0,1,10455,3637,5845,3,96
0,4133,12,10326,804,925,1071,2486,1697,8650,7815,6292,6540,1852,1452,1,0,1,10455,3637,1185,2,64
6,3773,10,5848,1326,1311,5909,2521,2941,8650,5406,6292,6540,7554,1452,0,1,1,3184,3637,1185,8,82
3,4795,1,10500,3352,217,6300,998,352,11774,2576,6292,6540,8957,7090,0,0,1,10455,3637,1185,0,75
0,4581,12,5848,2420,1724,1065,4299,1727,12492,6393,6292,6540,13972,1452,0,0,1,10455,3637,1185,0,29
3,3918,12,7982,481,532,5048,2565,976,11864,8653,6292,6540,5376,1452,1,0,1,7180,3637,1185,3,51
2,3553,8,11709,928,1133,4351,2447,2941,13356,8653,6292,6540,917,1452,0,0,1,3831,3637,1185,2,3
2,2214,4,4900,195,4409,5242,3004,1508,1305,9579,16005,13415,15619,6193,1,1,1,487,5380,1792,9,77
2,3553,2,8571,177,2720,3599,3897,1484,8650,9729,15598,12877,14238,5769,1,1,1,487,5379,1788,10,85
1,2012,12,5848,404,575,3088,2462,1115,8650,12753,14931,11632,13959,5150,1,1,1,1344,15345,1792,0,5
2,4392,6,5835,718,155,3445,2880,1415,11860,6789,10771,14283,12532,2350,1,1,1,3409,5381,1792,0,28
2,4272,9,8219,404,583,4884,3897,3215,10155,8653,10371,14283,11077,3025,1,1,1,487,5382,1792,9,38
5,1672,11,3325,241,5881,5225,1980,1484,11290,9826,15120,2256,13972,190,1,0,1,3409,14161,5695,4,62
4,4215,4,7556,371,2244,2316,4684,2006,7930,8089,11304,8891,8530,3490,1,1,1,10455,5384,1788,3,90
1,2840,7,6909,216,4623,1619,3099,1192,12764,1823,9248,5119,5277,1128,0,0,0,1606,5385,5301,3,73
5,2756,12,2015,256,1981,6111,4025,2941,10602,8767,10645,7715,8251,0,1,1,1,668,4941,1788,6,96
3,4109,4,6419,256,561,3943,2593,2941,8408,12473,1027,1083,7880,19,1,1,0,3409,5383,600,3,35
2,4658,12,11073,2903,2129,0,4555,2974,8650,12482,16536,16139,16251,7589,1,1,1,29,15345,5845,0,3
2,4703,10,5848,4615,2785,5048,4100,4403,15754,13384,15974,15956,16153,8064,1,1,0,3668,15345,4718,9,59
9,2632,12,5248,4484,1865,5048,3021,4174,2910,7810,17042,14283,14782,8126,1,1,1,4461,3212,1034,5,83
3,3553,9,11494,4665,582,5048,3897,1902,15507,13185,6487,5993,13972,1378,0,0,0,2046,4166,1086,10,54
5,4289,7,7911,4528,2570,0,3897,2941,14599,11370,14874,13980,8940,6749,1,1,1,29,3215,1034,0,24
9,4119,8,9503,2189,3106,0,1108,4349,3282,9489,17042,16114,12789,8126,1,1,1,3694,15345,1034,10,10
5,3553,9,10932,4616,1506,1304,281,2063,15798,9606,15120,10970,6811,5110,1,1,1,29,3216,1034,8,60
1,2628,7,5282,4684,1666,5048,5082,2941,8650,14134,15093,14497,8478,7890,1,1,1,3268,3213,1034,6,70
5,3415,11,8333,3939,879,207,3825,3892,15731,8653,12731,11174,6756,4938,1,1,1,8805,3214,5845,9,69
6,4669,10,10000,4128,2954,0,2832,2019,1340,8333,14381,17084,14645,7090,1,1,1,381,13003,4250,0,96
9,3649,4,8815,2903,4185,0,2435,4352,7784,8664,11863,12414,11351,5154,1,1,1,5999,13006,4250,4,38
8,3553,12,9503,4414,1474,0,1375,4551,15753,5920,14092,13135,10941,3564,1,1,1,9015,13002,4370,4,13
9,3553,12,7026,4438,1009,0,1846,2739,4085,8862,12778,11885,13380,2759,1,1,1,8124,13005,4370,4,10
8,3352,11,5848,2051,4065,0,1816,1663,4985,8653,9283,9493,7929,4845,1,1,1,10455,13007,5845,6,32
6,3553,6,10135,4762,3658,0,4310,2941,16008,8310,9864,7900,10630,1579,1,1,1,2984,13008,4250,8,70
6,1991,2,5727,3549,2527,0,2260,3826,15887,9998,15120,9462,11009,2057,1,1,1,8042,15345,5845,6,32
7,4425,7,10417,4410,2584,0,707,1322,3825,4145,1933,2893,797,686,0,1,1,7119,4899,1619,4,3
1,2418,10,1572,1748,3774,5048,4181,4688,15913,3825,15120,15350,18205,7090,1,0,0,2396,5718,1917,0,51
6,3946,0,9320,533,4341,727,2847,2941,13003,1517,3409,2148,16083,7090,1,0,0,1790,6103,891,2,71
3,3663,3,5111,2903,3517,3,4980,3446,10296,4289,5995,4507,14697,658,1,0,0,10455,6102,891,8,82
3,3553,10,4843,2037,4772,2670,1924,4862,15793,3686,13324,12028,16921,5792,1,0,0,347,13263,5845,2,66
2,2298,7,6231,201,5077,25,4818,1713,3410,10125,15120,9235,13632,2686,1,1,0,9105,12801,2054,0,11
0,1166,9,1724,764,5277,842,3618,2941,14270,9927,3404,2192,13972,271,1,0,0,2396,6104,5223,0,77
8,4114,8,5666,2268,2686,835,4859,2941,6680,2581,5509,14283,6772,1530,1,0,0,2199,15345,955,10,58
5,2946,7,4838,2903,4473,0,1392,4847,8336,2409,1063,955,5345,4,1,0,0,1790,6101,891,8,59
7,3861,0,5848,2903,4045,0,2618,4790,7395,4093,4988,14283,13972,1419,1,0,1,347,13262,4416,5,82
2,3131,10,5848,817,4995,5048,1258,2860,8650,8653,1677,14283,4038,7,1,0,0,5847,15345,4423,6,96
4,1390,11,1421,626,4588,0,525,2785,10998,8055,15120,9009,13972,1788,1,1,1,780,15345,355,3,6
4,1025,7,3372,268,5384,5048,3897,2941,6970,8653,6533,6816,14870,1778,1,1,1,10455,1083,355,0,43
6,3023,8,2878,879,3440,0,3174,4803,6860,1334,11196,9768,15187,3054,1,0,0,780,1087,5845,2,11
6,4316,11,7620,1441,3309,0,4233,4040,6452,10330,13297,11456,13972,5915,1,1,1,377,5038,5284,9,17
2,1148,3,1579,785,4991,0,1015,3535,8650,1805,4616,3686,8797,521,1,0,0,780,1088,4673,3,95
7,2572,12,3840,879,4623,0,4487,4771,7866,8653,15120,4493,11482,341,1,1,1,4932,1084,355,2,78
1,2023,7,2499,1883,4896,5048,183,3144,846,8653,3750,14283,11752,7090,1,0,1,9114,1089,5845,10,95
1,3553,7,1066,2319,4623,1892,3897,1539,12986,10312,3346,3643,7375,329,1,1,1,10170,15345,355,3,43
5,4287,6,8390,3865,4623,1644,3318,4045,10272,5752,15120,9768,5684,3054,1,1,0,8673,1087,2249,3,96
6,4128,7,9280,2903,3232,2255,4056,4103,8581,10164,19063,18116,18326,8999,1,1,1,10455,3096,989,0,73
7,1885,0,4120,274,4626,35,1071,1543,10629,10439,18507,17033,13972,8307,1,1,1,10455,3101,989,3,11
0,784,0,1727,2903,4623,902,2087,1403,14928,9136,15120,14283,13972,7043,1,1,1,10455,3102,989,10,68
3,3206,10,7926,209,3102,58,335,2941,3914,12699,10547,9785,8500,3753,1,1,1,10455,3094,989,0,90
6,3553,10,2993,2903,3318,5048,3897,4296,10716,8653,11656,10191,8332,4559,1,1,1,302,3097,989,6,19
3,4513,11,5848,567,480,1511,1746,4478,8650,9300,11336,8943,13972,3974,1,1,1,7788,3099,989,6,78
7,3131,6,10213,2903,2849,0,2462,4278,4341,4040,1250,1267,698,0,0,1,1,3621,5194,4757,3,77
